gene	nr_patients	Frame_Shift_Del	Frame_Shift_Ins	In_Frame_Del	In_Frame_Ins	Missense_Mutation	Nonsense_Mutation	Nonstop_Mutation	Splice_Site	Translation_Start_Site	degree	closeness	betweenness	eigenvector	kcore	clusteringcoeff	leverage	information	bridging	average_neighbors	class
SMG5	87.0	4.0	0.0	1.0	0.0	76.0	4.0	0.0	2.0	0.0	0.0066990188838485076	0.34351733493090897	7.488626714958896e-05	0.013946665699258945	107	0.7215348081489814	-0.1638	0.0002237361041424664	5.288008742046668e-07	211.83464566929132	
HES2	5.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0006857263424411858	0.3065129622263292	4.3207465821825973e-07	0.00038662975306768	13	0.6282051282051282	-0.6955	0.00017236700622660315	1.7256903790091794e-07	122.07692307692308	
CIDEC	16.0	0.0	1.0	0.0	0.0	13.0	0.0	0.0	1.0	1.0	0.0009494672433801034	0.3185218366879542	8.108329904845324e-06	0.0004058557392018431	15	0.1895424836601307	-0.4452	0.00018510183984926605	9.063501741672084e-07	105.88888888888887	
CRISP3	67.0	0.0	2.0	0.0	0.0	59.0	4.0	0.0	2.0	0.0	0.00010549636037556704	0.25834813578313764	6.837506787925643e-07	5.337828488950389e-06	2	0.0	-0.836	7.004609158448381e-05	3.559818461189437e-06	103.0	
PLPP6	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.003006646270703661	0.31762798444922313	0.0001291490004383575	0.00029112840459010126	28	0.02130325814536341	0.0948	0.00021440684312395582	1.0458122629809955e-06	74.6842105263158	
OGA	60.0	1.0	0.0	1.0	0.0	47.0	6.0	0.0	3.0	2.0	0.0010022154235678868	0.3380677020062467	1.7732747076312816e-05	0.0013317654761191102	18	0.10526315789473684	-0.7122	0.0001877954783958847	4.629550481529357e-06	263.8421052631579	
MEF2D	45.0	0.0	1.0	0.0	0.0	39.0	4.0	1.0	0.0	0.0	0.003217638991454795	0.35896540544606165	5.070522997947399e-05	0.003060588546978289	47	0.25081967213114753	-0.3932	0.00021593887328007845	1.310389341550289e-06	272.14754098360663	
TRAPPC3L	4.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0005274818018778352	0.2694325615362165	1.4349240910385286e-07	5.376322633471798e-05	10	0.8222222222222222	-0.6583	0.00015951658527651026	6.61074672317218e-08	58.3	
GALNT4	45.0	4.0	0.0	1.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0010022154235678868	0.2728079055894074	5.839251079164562e-06	2.7468836729983296e-05	18	0.0	-0.3715	0.0001848155496622568	6.607318495494473e-07	46.21052631578947	
IL3	20.0	1.0	0.0	0.0	0.0	18.0	0.0	0.0	1.0	0.0	0.004430847135773816	0.3505506454734383	3.9387332121505984e-05	0.0030827337453772675	55	0.2837062535857717	-0.2984	0.00021999505614963766	7.524320218822784e-07	233.15476190476193	
SPATA33	14.0	0.0	0.0	0.0	0.0	11.0	1.0	0.0	2.0	0.0	5.274818018778352e-05	0.25384815549640444	0.0	1.0387785611658102e-05	1	0.0	-0.9706	4.248399990446051e-05	0.0	67.0	
FUBP1	127.0	30.0	8.0	3.0	0.0	49.0	22.0	0.0	14.0	1.0	0.0021626753876991247	0.33457901326795764	6.031073036834544e-05	0.003945858793316171	33	0.11585365853658534	-0.3757	0.00020875597915917199	1.538141816953376e-06	148.17073170731706	driver
CDC37L1	34.0	2.0	1.0	1.0	0.0	25.0	5.0	0.0	0.0	0.0	0.0017934381263846398	0.32461559282442193	9.724607456175097e-06	0.0011706976401099918	25	0.3868092691622103	-0.3428	0.00020440802393575558	3.352333193841264e-07	145.2352941176471	
MBTPS2	38.0	0.0	2.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0004747336216900517	0.2952060183441085	6.515205603686201e-07	0.00017158519283951292	9	0.2777777777777778	-0.8343	0.00015516916673228591	7.70918753830819e-07	140.88888888888889	
PAXIP1	80.0	3.0	1.0	0.0	1.0	67.0	5.0	0.0	3.0	0.0	0.006804515244224074	0.3673437763248847	0.000324580693572483	0.012656572065184777	60	0.2623546511627907	-0.0157	0.0002238472647540812	9.445814624827221e-07	207.40310077519382	
F3	20.0	3.0	0.0	0.0	0.0	16.0	0.0	0.0	1.0	0.0	0.0010549636037556704	0.3300571226068775	3.9756060765001175e-05	0.0008971531829954471	16	0.1631578947368421	-0.5341	0.00018903342695546856	4.305510437421333e-06	236.8	
NKAP	62.0	1.0	2.0	3.0	0.0	52.0	4.0	0.0	0.0	0.0	0.0012659563245068044	0.3171111002830752	1.3098190961551734e-05	0.0018266990842169886	19	0.11231884057971014	-0.3523	0.0001948634286274837	7.877362264987938e-07	108.41666666666669	
UGT8	61.0	1.0	0.0	0.0	0.0	58.0	2.0	0.0	0.0	0.0	0.0002637409009389176	0.3010214730077121	1.255504383967232e-07	0.00019144708564612775	5	0.2	-0.9431	0.00012305907407264468	8.536628386964611e-07	206.0	
PTPN21	109.0	5.0	0.0	1.0	0.0	95.0	5.0	0.0	3.0	0.0	0.0015296972254457222	0.3319641966029727	2.2316368106244767e-05	0.0014025334675370749	22	0.05172413793103448	-0.3779	0.0002006188195340862	1.220511127512368e-06	160.82758620689654	
PRKAB1	22.0	0.0	2.0	0.0	0.0	19.0	1.0	0.0	0.0	0.0	0.008123219748918662	0.3706718703097083	0.0005925071551706544	0.004257843866791898	56	0.13088871912401326	0.2306	0.00022504578638905142	1.1464697137350703e-06	161.6038961038961	
IMPDH2	48.0	0.0	1.0	0.0	0.0	44.0	1.0	0.0	2.0	0.0	0.001213208144319021	0.34248412521195964	7.912327360353621e-05	0.0012162259701677036	19	0.10276679841897234	-0.5684	0.00019377414663356712	6.383601212534812e-06	253.0	
FAM9B	25.0	0.0	0.0	0.0	0.0	22.0	1.0	0.0	2.0	0.0	0.007806730667791961	0.3544420738167464	0.0015684769091244488	0.0026079483518237946	45	0.012961941533370104	0.4853	0.0002243330653675837	7.985042961686741e-07	71.07432432432431	
NDUFA7	12.0	0.0	0.0	1.0	0.0	10.0	0.0	0.0	1.0	0.0	0.0035868762527692796	0.3262347489570809	0.0001171435109455854	0.000494362084597213	53	0.7093942054433714	-0.0255	0.0002163851648895535	1.3377044754517722e-06	113.02941176470587	
MYLK	254.0	2.0	0.0	0.0	0.0	239.0	12.0	0.0	1.0	0.0	0.003006646270703661	0.34311825145806363	5.654281957071332e-05	0.0015922834551807454	37	0.21804511278195488	-0.2831	0.0002148183278865172	1.361716469434206e-06	206.61403508771932	
SMR3A	43.0	0.0	0.0	0.0	0.0	40.0	2.0	0.0	0.0	1.0	0.00021099272075113408	0.2803749996970092	1.18027816722065e-07	6.0159723885925755e-05	4	0.0	-0.8474	0.00010918168048322014	3.3274445088145287e-07	82.5	
TRMT6	36.0	3.0	0.0	1.0	0.0	25.0	3.0	0.0	2.0	2.0	0.00021099272075113408	0.2623752998885825	1.6560370424920074e-06	9.38226989186336e-06	3	0.0	-0.31	9.858839914711748e-05	5.633940453838831e-07	18.0	
LSM5	5.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.009494672433801034	0.3408168146007693	6.296370823156763e-05	0.05906547193494821	160	0.8182495344506517	-0.061	0.00022600502730250064	2.704958696709149e-07	225.38333333333333	
EYA4	152.0	2.0	1.0	0.0	0.0	130.0	8.0	0.0	11.0	0.0	0.0007912227028167528	0.3054184322670146	4.51937127796006e-06	0.0002600235069582364	11	0.14285714285714285	-0.3562	0.00017709342270929348	4.375481429023239e-07	83.06666666666666	false_positive
LNPEP	86.0	2.0	1.0	0.0	0.0	68.0	13.0	1.0	1.0	0.0	0.0034813798923937125	0.347751657705331	0.0003117231088646395	0.0014980899905419915	37	0.09463869463869463	-0.1768	0.0002169589496286661	4.377991311985491e-06	153.0151515151515	
ABITRAM	10.0	2.0	1.0	0.0	0.0	6.0	1.0	0.0	0.0	0.0	0.00021099272075113408	0.2708610927072188	3.838381492960464e-06	2.8597992569024694e-05	3	0.0	-0.4508	0.00010171100008279445	1.7294577346160262e-06	49.5	
NVL	76.0	4.0	0.0	0.0	0.0	65.0	6.0	0.0	1.0	0.0	0.0005274818018778352	0.31668606823216555	2.341150829362594e-06	0.0005955818653977258	10	0.06666666666666668	-0.7971	0.00016036430855947652	1.8075735944605064e-06	195.4	
TM4SF18	17.0	2.0	0.0	0.0	0.0	14.0	1.0	0.0	0.0	0.0	0.0017934381263846398	0.3095295553174917	1.703854806264086e-05	0.00015598134570871076	26	0.07130124777183601	-0.2498	0.00020459550388867285	7.408084674255991e-07	71.6470588235294	
ATP6AP2	40.0	0.0	0.0	0.0	0.0	35.0	2.0	0.0	3.0	0.0	0.0010022154235678868	0.3057642691498288	1.6781088269266158e-05	0.0001275744073145978	17	0.04678362573099415	-0.4705	0.00018727408007944272	1.9309026887352767e-06	80.63157894736842	
OR51A4	88.0	4.0	0.0	0.0	0.0	77.0	7.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423167418	6.459601068066787e-07	636.7333333333332	
EXD1	59.0	0.0	0.0	0.0	0.0	51.0	5.0	0.0	3.0	0.0	0.0002637409009389176	0.29082748183791224	1.0468397666090179e-06	0.00019970074114676587	5	0.3	-0.7896	0.00012170657858357305	1.5549813007614173e-06	189.0	
RETREG1	36.0	2.0	2.0	0.0	0.0	26.0	5.0	0.0	1.0	0.0	0.00015824454056335058	0.2788405227263419	2.889077765820366e-07	3.0546880749358254e-05	3	0.3333333333333333	-0.9497	9.357565573292388e-05	3.7339775344832918e-06	118.33333333333331	
MMRN1	187.0	7.0	0.0	0.0	0.0	161.0	18.0	0.0	0.0	1.0	5.274818018778352e-05	0.24721153731409826	0.0	4.035175245158411e-06	1	0.0	-0.9623	4.231633136707309e-05	0.0	52.0	
TEK	139.0	4.0	1.0	1.0	0.0	124.0	8.0	0.0	1.0	0.0	0.005802299820656187	0.35243961356229986	0.0001184241285802293	0.003930665493358572	60	0.17998331943286072	-0.0152	0.00022258276098834946	5.898059925215529e-07	186.64545454545456	
CARTPT	12.0	0.0	0.0	1.0	0.0	11.0	0.0	0.0	0.0	0.0	0.00015824454056335058	0.26607603258126783	3.8920672240363396e-07	1.3999470651850403e-05	3	0.0	-0.8736	9.27712400843565e-05	1.9199352020610758e-06	45.66666666666666	
PHYKPL	30.0	1.0	0.0	0.0	0.0	27.0	0.0	0.0	2.0	0.0	0.00021099272075113408	0.2918107503600658	3.5746613721131965e-06	6.706129331339636e-05	4	0.0	-0.9369	0.00010999032754794334	2.729155599190128e-05	139.5	
ZNF564	48.0	4.0	2.0	0.0	0.0	37.0	5.0	0.0	0.0	0.0	0.0022681717480746914	0.3468582687324207	0.00010960065813169775	0.001152786192659191	35	0.03433001107419712	-0.4784	0.0002098554764954481	3.5251450581420492e-06	221.18604651162792	
ARFIP1	29.0	2.0	1.0	0.0	0.0	21.0	4.0	0.0	0.0	1.0	0.0012659563245068044	0.3045425323372044	2.487570382421196e-05	0.0001231662055642364	16	0.050724637681159424	-0.1192	0.0001940055048131572	7.841272959876402e-07	51.33333333333334	
MSRB2	15.0	0.0	0.0	0.0	0.0	9.0	4.0	0.0	2.0	0.0	0.00015824454056335058	0.2976183866507104	6.122840270899835e-07	0.00012108867063437524	3	0.3333333333333333	-0.9574	9.366898599494239e-05	9.243329679171354e-06	286.0	
LILRA1	135.0	1.0	1.0	0.0	0.0	121.0	8.0	0.0	4.0	0.0	0.0012659563245068044	0.3063291686990238	3.1260120306952527e-06	0.0004973364589235973	19	0.2391304347826087	-0.466	0.0001950777055942644	2.923048387663984e-07	126.125	
HAND2	34.0	1.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0014769490452579384	0.3421431661038495	2.9516966872616872e-05	0.0010373291977975078	23	0.14285714285714285	-0.4325	0.0001995006096168344	1.4474109714972162e-06	208.35714285714286	
STK11IP	86.0	2.0	0.0	0.0	0.0	76.0	4.0	0.0	4.0	0.0	0.00021099272075113408	0.31095020982057753	4.8719174186190695e-06	0.0001751833436093604	4	0.16666666666666666	-0.8478	0.00010884782148742452	1.2119036575458793e-05	318.5	
TIA1	26.0	3.0	1.0	0.0	0.0	18.0	4.0	0.0	0.0	0.0	0.0030593944508914444	0.335892976411367	2.5633174120489318e-05	0.012449835113673995	43	0.32728372655777377	-0.3629	0.00021508890229079563	4.915516943492497e-07	228.53448275862067	
TTC38	49.0	0.0	0.0	0.0	0.0	44.0	3.0	0.0	2.0	0.0	0.00010549636037556704	0.2702337677752193	3.1683503365411315e-08	2.768900364445175e-05	2	0.0	-0.9667	7.211119143460047e-05	9.324843722823843e-07	134.5	
CCL23	25.0	0.0	0.0	0.0	0.0	21.0	2.0	1.0	0.0	1.0	0.0026901571895769595	0.34066325477730003	2.2924257181589216e-05	0.0014733870002383144	43	0.407843137254902	-0.484	0.00021303954197132417	1.098614411142997e-06	238.31372549019608	
FOXF1	38.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	1.0	0.0	0.0014769490452579384	0.3356305507044509	1.0100993350939807e-05	0.0014237161801685435	24	0.2804232804232804	-0.5760000000000001	0.0001998181205358713	8.159478665597275e-07	258.07142857142856	
SIRPB1	71.0	2.0	0.0	0.0	0.0	58.0	11.0	0.0	0.0	0.0	0.0005802299820656187	0.314971028370547	1.2488703772001615e-05	0.00023161819032285728	11	0.09090909090909093	-0.7166	0.00016474809072936444	5.975053202244228e-06	169.27272727272728	
SURF4	24.0	1.0	1.0	1.0	0.0	19.0	2.0	0.0	0.0	0.0	0.003217638991454795	0.3125492559910919	0.0001370156365427583	0.000832132192203927	46	0.4344262295081967	-0.1006	0.00021546385297566134	1.053543452818448e-06	92.04918032786884	
OLFML3	33.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0003692372613144847	0.2952567418199795	2.769059310414992e-06	0.00012806212621092896	7	0.09523809523809523	-0.7767	0.00014127632254868898	2.9776722778777773e-06	114.85714285714286	
RBP7	11.0	0.0	0.0	0.0	0.0	9.0	2.0	0.0	0.0	0.0	0.0003692372613144847	0.29009993330836703	3.314670676791837e-07	8.968949725819549e-05	7	0.09523809523809523	-0.6916	0.0001408316073745426	2.485454025241698e-07	80.42857142857143	
RBM7	29.0	1.0	0.0	0.0	0.0	25.0	3.0	0.0	0.0	0.0	0.001107711783943454	0.3065378161064701	8.369052847936079e-06	0.0027638679034529662	16	0.18571428571428567	-0.3908	0.00019034819506644785	5.407401579129526e-07	118.14285714285714	
AOC2	71.0	5.0	1.0	0.0	0.0	56.0	9.0	0.0	0.0	0.0	0.00015824454056335058	0.2631313615169941	1.81080348942188e-07	8.64866556913791e-06	3	0.0	-0.8658	9.254979830335175e-05	7.563042869953188e-07	171.66666666666666	
BPGM	32.0	1.0	1.0	2.0	0.0	26.0	2.0	0.0	0.0	0.0	0.0010022154235678868	0.3223623943409044	2.193777384055912e-05	0.00043184573945849675	15	0.10526315789473684	-0.2743	0.0001864962790521837	1.4021117316611452e-06	124.68421052631581	
HS1BP3	31.0	0.0	0.0	0.0	0.0	29.0	1.0	0.0	1.0	0.0	0.00015824454056335058	0.29554296409420805	6.063019336878597e-07	9.873482461725342e-05	3	0.0	-0.9643	9.37441606246667e-05	1.1077340343530852e-05	198.66666666666663	
CDC7	59.0	9.0	1.0	0.0	1.0	44.0	1.0	1.0	2.0	0.0	0.0043253507753982495	0.3466928587988714	0.0003581610794395141	0.002168474947145164	41	0.22944896115627825	0.0365	0.00021932585232004617	1.407727866324199e-06	127.3780487804878	
ETF1	38.0	1.0	0.0	0.0	0.0	31.0	5.0	1.0	0.0	0.0	0.006171537081970672	0.3372112847356704	9.162514598033258e-05	0.0136139089770533	107	0.8377541998231653	-0.2057	0.00022303431174332695	5.019009959286753e-07	210.7692307692308	
ESRRG	124.0	2.0	0.0	2.0	1.0	106.0	8.0	0.0	4.0	1.0	0.0035868762527692796	0.3516004716252468	0.0004377810817504127	0.0019222957304510012	41	0.06321334503950835	-0.0462	0.0002167737657586201	1.6262406805852176e-06	131.48529411764707	false_positive
ATP7B	146.0	0.0	1.0	1.0	0.0	136.0	4.0	0.0	4.0	0.0	0.00015824454056335058	0.2820989680557163	1.3279233122861765e-06	5.266951475232476e-05	3	0.0	-0.8188	9.168903043960054e-05	3.8838700570161185e-06	103.33333333333331	
DCX	116.0	5.0	0.0	0.0	0.0	100.0	6.0	0.0	5.0	0.0	0.0018461863065724234	0.3411674491836919	6.257774397376377e-05	0.0009401587919350477	30	0.06890756302521009	-0.5281	0.00020555848412728622	4.254166145606396e-06	196.2	
CCN1	26.0	1.0	0.0	0.0	1.0	23.0	1.0	0.0	0.0	0.0	0.0010549636037556704	0.3285483097158671	1.9531660267262773e-05	0.000684608226158289	19	0.11578947368421053	-0.6908	0.00018956665203377296	4.3351104067696455e-06	198.6	
ACE	142.0	1.0	0.0	1.0	0.0	124.0	10.0	0.0	6.0	0.0	0.0005274818018778352	0.32833714941328257	2.720824546501649e-06	0.0005325591336017696	10	0.2	-0.815	0.0001604606020572463	2.483160122149101e-06	300.5	
TAS2R43	19.0	0.0	1.0	1.0	0.0	16.0	1.0	0.0	0.0	0.0	0.00042198544150226817	0.2936239433720119	9.80392135580148e-10	0.0002380115275586004	8	0.9642857142857144	-0.9567	0.00014941563165721383	5.521599540479695e-09	450.875	
AGBL5	95.0	4.0	0.0	0.0	0.0	81.0	7.0	0.0	3.0	0.0	5.274818018778352e-05	0.25256602558221897	0.0	2.523900605119859e-05	1	0.0	-0.9688	4.2442733243594895e-05	0.0	63.0	
SNAPC4	100.0	0.0	0.0	0.0	0.0	91.0	8.0	0.0	1.0	0.0	0.0048000843970883	0.3296944351247692	1.384270133154275e-05	0.013035078716372077	72	0.7230769230769231	-0.1429	0.00022072819156621542	1.6732462403190742e-07	171.71428571428572	
MRPL52	8.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	1.0	0.0048000843970883	0.2958112232519017	9.11452686642048e-08	0.00027943244724978	86	0.9948717948717948	-0.0325	0.00021930893764823483	1.064037424222053e-09	97.76923076923076	
BEX4	11.0	3.0	0.0	0.0	0.0	7.0	1.0	0.0	0.0	0.0	5.274818018778352e-05	0.23131383516781615	0.0	1.4521344314746177e-06	1	0.0	-0.8667	4.033009465394195e-05	0.0	14.0	
IQCC	43.0	1.0	0.0	0.0	0.0	41.0	1.0	0.0	0.0	0.0	0.00021099272075113408	0.2898108208054532	6.739906021556893e-07	8.535638964421441e-05	4	0.3333333333333333	-0.7953	0.0001083040473856713	1.1652144601025541e-06	142.0	
ALS2CL	73.0	1.0	0.0	0.0	1.0	66.0	3.0	0.0	2.0	0.0	0.0005802299820656187	0.28802232853205645	4.053959357432355e-06	7.306040626838056e-05	9	0.2363636363636364	-0.498	0.00016312649835766182	7.122819174271844e-07	68.45454545454545	
GTF2H3	28.0	1.0	0.0	0.0	0.0	20.0	4.0	1.0	2.0	0.0	0.0089671906319232	0.3536198408802736	6.906331334993457e-05	0.02045360224713955	71	0.3960320222763662	0.0816	0.00022569922199300367	2.3366280046699304e-07	195.74117647058827	
MICALL2	81.0	1.0	0.0	2.0	0.0	73.0	2.0	0.0	3.0	0.0	0.0005274818018778352	0.29796556196814583	1.8325497594861145e-06	0.00012026802685191964	10	0.17777777777777778	-0.7186	0.00016007553518449858	1.011775058222291e-06	112.8	
WDR3	72.0	1.0	0.0	0.0	0.0	63.0	5.0	0.0	3.0	0.0	0.004378098955586033	0.31815191130703	9.183590613092463e-06	0.004026780847490965	62	0.8157508081104907	-0.1372	0.00021958465685965395	1.1233755354463573e-07	130.90361445783134	
POLR2M	16.0	0.0	0.0	0.0	0.0	15.0	1.0	0.0	0.0	0.0	0.0010549636037556704	0.3061951881450992	6.196110267120296e-05	0.0002613515161615499	15	0.0	-0.1457	0.00018716551904673155	2.3648108094075693e-06	53.35	
CFAP36	37.0	4.0	1.0	2.0	0.0	27.0	0.0	0.0	3.0	0.0	0.00015824454056335058	0.2954782847629905	7.417420529702645e-07	9.420654001462312e-05	3	0.0	-0.8705	9.260050403061244e-05	3.388538489131465e-06	251.33333333333331	
ZNF674	46.0	0.0	0.0	0.0	0.0	44.0	2.0	0.0	0.0	0.0	0.00010549636037556704	0.2934598337950547	0.0	0.00013557711129961802	2	1.0	-0.9939	7.245772901337121e-05	0.0	693.0	
ERCC6L2	86.0	2.0	1.0	2.0	0.0	68.0	12.0	0.0	1.0	0.0	0.00010549636037556704	0.2422189647804665	7.744813295229733e-08	4.707652574774279e-06	2	0.0	-0.5758	6.434181101714488e-05	1.2908022158716212e-07	12.0	
CDKN2D	14.0	0.0	0.0	0.0	0.0	13.0	1.0	0.0	0.0	0.0	0.003534128072581496	0.3558232249270221	0.0002136946970741453	0.002119880248257636	42	0.056535504296698326	-0.1125	0.00021700467056969759	1.6436180314432694e-06	160.34328358208955	
HOXB1	60.0	0.0	0.0	0.0	0.0	56.0	4.0	0.0	0.0	0.0	0.002320919928262475	0.3348042112505671	9.209223486847861e-06	0.0076212884685620515	40	0.8054968287526427	-0.5692	0.00021045287370126498	6.205852004063466e-07	279.45454545454544	
CD200R1L	46.0	0.0	0.0	0.0	0.0	41.0	2.0	0.0	3.0	0.0	0.00010549636037556704	0.2469015420480592	2.0412875971880962e-07	4.141968431304294e-06	2	0.0	-0.6234	6.574238574746447e-05	4.0825751943761934e-07	12.5	
SHPK	92.0	2.0	0.0	1.0	0.0	78.0	5.0	0.0	5.0	1.0	5.274818018778352e-05	0.2879740600654082	0.0	0.00010450887902003487	1	0.0	-0.9938	4.290707903012533e-05	0.0	323.0	
ADGRG7	110.0	1.0	1.0	0.0	0.0	97.0	9.0	0.0	2.0	0.0	0.00021099272075113408	0.2656908108257069	1.260869908767267e-06	1.0691022849545752e-05	4	0.0	-0.6356	0.00010568079162572412	1.009022760971529e-06	41.25	
ARPP19	10.0	0.0	1.0	0.0	0.0	8.0	1.0	0.0	0.0	0.0	0.00015824454056335058	0.2621242439374474	5.3248575103260333e-08	2.089934142188073e-05	3	0.0	-0.667	8.983850884520259e-05	8.073474365273613e-08	30.66666666666667	
OR52N1	65.0	0.0	0.0	0.0	0.0	59.0	6.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423171418	6.459601068066787e-07	636.7333333333332	
S100A6	5.0	0.0	0.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	0.0007912227028167528	0.3187850601169304	2.288057211964333e-05	0.0003610768833388165	12	0.09523809523809523	-0.4699	0.00017778707949638996	3.279753546434398e-06	131.73333333333332	
RHOD	10.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.006962759784787425	0.337898486853294	0.00011999858421144829	0.0015575027440585813	36	0.02220680083275503	0.4541	0.00022381795861285182	2.217097608835889e-07	72.83333333333333	
SLC35G1	19.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.00042198544150226817	0.2778445319717961	1.6404914879468125e-06	2.1703065198933602e-05	8	0.14285714285714285	-0.7253	0.00014838669677732757	1.171734330754049e-06	90.625	
MCF2L2	162.0	5.0	2.0	0.0	0.0	135.0	9.0	0.0	10.0	1.0	5.274818018778352e-05	0.238719406859894	0.0	5.357916433661998e-06	1	0.0	-0.9231	4.133586827641025e-05	0.0	25.0	
ZNF302	39.0	0.0	0.0	0.0	0.0	35.0	4.0	0.0	0.0	0.0	0.00042198544150226817	0.3222524780853326	3.6692691650616822e-06	0.0004251780210478652	8	0.14285714285714285	-0.8679	0.00014909249323404294	5.976401402494545e-06	371.5	
KLF1	18.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0033231353518303622	0.36572326744395295	7.22607042911943e-05	0.004823883512960214	46	0.19201228878648235	-0.43200000000000005	0.0002164397114001244	2.145449724053399e-06	280.06349206349205	
MBLAC1	21.0	0.0	0.0	1.0	0.0	18.0	2.0	0.0	0.0	0.0	0.0005802299820656187	0.3103528668347963	7.710486500976639e-06	0.00018035896248877706	10	0.10909090909090907	-0.674	0.00016422205839072626	2.3495186892808563e-06	138.9090909090909	
SNAPC3	29.0	0.0	1.0	0.0	0.0	21.0	5.0	0.0	2.0	0.0	0.005222069838590569	0.3404852986503336	5.6837125976786096e-05	0.012954451240983648	72	0.6068851783137498	-0.0808	0.0002215742111820752	5.295807509209758e-07	170.57575757575756	
VPS16	77.0	1.0	0.0	1.0	0.0	69.0	3.0	0.0	3.0	0.0	0.001213208144319021	0.3112933145793591	2.7735809920190693e-05	0.00016605282021078482	19	0.2648221343873518	-0.3329	0.0001931953693908488	1.6986192343097064e-06	87.08695652173913	
TOX4	39.0	1.0	0.0	0.0	0.0	33.0	4.0	0.0	1.0	0.0	0.0007912227028167528	0.31966922635841816	1.4538107069695707e-05	0.0003525476308935692	14	0.06666666666666668	-0.623	0.00017843924115881586	3.4392778801098403e-06	138.8	
COL19A1	302.0	9.0	1.0	2.0	0.0	254.0	20.0	0.0	16.0	0.0	0.0029011499103280933	0.3313125105968812	6.888180557483115e-06	0.0011539660494491485	51	0.6895622895622896	-0.4435	0.0002142899759469856	3.01337090546877e-07	176.01818181818183	
MAJIN	27.0	0.0	0.0	0.0	0.0	20.0	3.0	0.0	4.0	0.0	0.00031648908112670115	0.2960521458263234	7.673813962955317e-05	8.003511981146082e-05	5	0.0	-0.5547	0.00012661015676641691	2.004884625229375e-05	103.16666666666669	
SND1	102.0	4.0	2.0	0.0	0.0	76.0	11.0	0.0	9.0	0.0	0.0022681717480746914	0.33725941823811273	5.007436440920181e-05	0.002716688889722238	34	0.17718715393134	-0.3889	0.00020986403374683503	1.853585651795396e-06	188.06976744186048	driver
NOX4	115.0	1.0	1.0	0.0	0.0	92.0	10.0	0.0	11.0	0.0	0.0006329781622534022	0.312301385453503	4.028084044622797e-07	0.0004295844572294689	12	0.3333333333333333	-0.8177	0.00016921552077291553	3.140391262732949e-07	193.41666666666663	
OR52N4	69.0	3.0	0.0	0.0	0.0	63.0	3.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.00017902133423172267	6.459601068066787e-07	636.7333333333332	
DTNA	118.0	2.0	1.0	0.0	0.0	103.0	9.0	0.0	2.0	1.0	0.0010549636037556704	0.3125544241446734	5.602807259562047e-05	0.0001963141780533002	13	0.08947368421052633	-0.1184	0.00018658233973159208	1.6497932318433348e-06	76.4	false_positive
SIGLEC1	228.0	5.0	1.0	0.0	0.0	206.0	12.0	0.0	3.0	1.0	0.0002637409009389176	0.2930549047220661	1.0099203717789706e-06	0.00016582846757789808	5	0.0	-0.8358	0.00012225379527085482	2.16785005252841e-06	125.6	
OR2T4	135.0	1.0	0.0	0.0	0.0	125.0	9.0	0.0	0.0	0.0	0.0007912227028167528	0.31450460648863193	2.4878909700886325e-07	0.0005134481074920149	15	0.37142857142857133	-0.95	0.0001790213342316968	6.459601068066787e-07	636.7333333333332	
UTP11	19.0	1.0	0.0	0.0	0.0	15.0	2.0	0.0	1.0	0.0	0.004378098955586033	0.32355428542576625	2.8727596927168927e-05	0.003714882869012361	62	0.8078166323831913	-0.1604	0.00021962297984645483	4.4246541548154e-07	135.6867469879518	
TAS2R50	29.0	2.0	0.0	0.0	0.0	24.0	3.0	0.0	0.0	0.0	0.00042198544150226817	0.2936239433720119	9.80392135580148e-10	0.0002380115275586004	8	0.9642857142857144	-0.9567	0.00014941563165721397	5.521599540479695e-09	450.875	
