gene	betweenness
TIAF1	4.779064846724935e-07
TIAL1	8.308515725005535e-05
TIAM1	0.00010171182778302265
TIAM2	8.013615004958497e-06
TICAM1	3.9493500466304415e-05
TICAM2	3.161420707114583e-05
TICRR	0.0
TIE1	1.281395567192121e-05
TIFA	0.00016882660854133027
TIFAB	0.0
TIGAR	1.638032149071073e-08
TIGD1	0.0
TIGD3	1.7766464110288205e-06
TIGD4	1.5178307044844404e-07
TIGD5	0.0
TIGD7	6.005183464103086e-08
TIGIT	5.89301121688998e-07
TIMELESS	7.409453593371962e-05
TIMM10	7.6237944595424205e-06
TIMM10B	6.51841676346823e-06
TIMM13	2.1133590423641123e-05
TIMM17A	1.5345197040358035e-05
TIMM17B	2.6327092205613594e-05
TIMM21	6.554536738857503e-05
TIMM22	1.8657220640725126e-05
TIMM23	6.244252107731561e-05
TIMM23B	0.0
TIMM29	1.4408367334435922e-06
TIMM44	1.4725779995500516e-05
TIMM50	3.1075125865641683e-05
TIMM8A	1.309052050341372e-06
TIMM8B	3.388628773350023e-07
TIMM9	2.2672534192060687e-06
TIMMDC1	0.0003879840721082141
TIMP1	8.980604679664925e-05
TIMP2	2.616495468666092e-05
TIMP3	3.750249750610354e-05
TIMP4	5.048734782154721e-08
TINAG	1.227513024785636e-06
TINAGL1	2.208986700639375e-05
TINF2	0.0006318625161671228
TIPARP	1.9093453381056594e-07
TIPIN	9.98561590176457e-06
TIPRL	3.0572184399594704e-06
TIRAP	4.2236959092219096e-05
TJAP1	5.853416653005575e-06
TJP1	0.0004587253734725039
TJP2	7.774118806089216e-06
TJP3	9.428008750433307e-06
TK1	0.001409642303607889
TKFC	1.281377106835813e-07
TKT	1.983593253591802e-06
TKTL2	0.0
TLCD1	3.055837619452349e-07
TLCD4	0.00022476706732154923
TLE1	0.0005519607849934957
TLE2	8.696099193916268e-05
TLE3	4.960521056277402e-05
TLE4	6.443660877556317e-05
TLE5	0.00380901176880439
TLE6	9.834363699863679e-06
TLE7	5.38798836896125e-06
TLK1	9.923963472980953e-05
TLK2	3.222932318579692e-05
TLL1	5.5351061940091005e-06
TLL2	4.678507098506264e-08
TLN1	9.44392618972583e-05
TLN2	1.0802920570827044e-06
TLNRD1	5.37296120145493e-07
TLR1	2.1261596394878292e-05
TLR10	4.422156618867766e-05
TLR2	0.00011373903712776742
TLR3	0.00025972186443762194
TLR4	0.0006007744443282594
TLR5	7.743946084199067e-07
TLR6	1.7773081873987852e-05
TLR7	0.00016249069368896345
TLR8	7.429461133411945e-06
TLR9	0.00010120653035772178
TLX1	3.846461418084206e-06
TLX2	7.404609752528823e-06
TLX3	0.0007888452124462392
TM2D1	0.0
TM2D2	0.0
TM4SF1	3.907607193630877e-06
TM4SF18	1.703854806264086e-05
TM4SF19	7.430094865274764e-05
TM4SF19-TCTEX1D2	9.125548787763149e-06
TM4SF2	0.0
TM4SF20	8.391149506712534e-09
TM4SF4	7.500250794138059e-06
TM4SF5	1.0144451063444368e-06
TM6SF1	2.3897878624261716e-07
TM6SF2	1.0773540059384974e-06
TM7SF2	3.733345172593763e-07
TM9SF1	0.00010581672349998932
TM9SF2	5.932282483670269e-07
TM9SF4	0.0
TMA16	2.8489079042161686e-06
TMBIM1	1.8464409127414725e-05
TMBIM4	1.673262759127094e-06
TMBIM6	0.0006541633979368653
TMC4	1.9875651651673358e-08
TMC5	0.0
TMC6	1.5201304299126987e-07
TMCC1	0.0
TMCC2	1.0537347886429456e-05
TMCC3	0.0
TMCO1	0.0
TMCO2	1.3878811463605384e-06
TMCO4	0.0
TMCO5A	2.8362306378922007e-06
TMCO6	4.7320843952375005e-07
TMCO7	0.0
TMED1	1.0140482330267913e-06
TMED10	0.00019271963880286574
TMED2	0.00011707763773799305
TMED3	2.639154082990458e-05
TMED4	2.100435824142072e-08
TMED5	3.299385484200073e-06
TMED7	2.6787064092454613e-05
TMED8	0.00014683838678899774
TMED9	0.00011152883149618527
TMEFF2	1.4786979162000862e-05
TMEM100	9.703434241372803e-05
TMEM101	3.2837231769428123e-06
TMEM102	3.312425276233934e-06
TMEM106A	2.9420443971599227e-06
TMEM106B	0.00010551427751760477
TMEM106C	0.0002038017695746087
TMEM107	4.305928852412169e-05
TMEM108	3.059042688420111e-06
TMEM109	6.494141523250159e-06
TMEM11	0.0002003371306941902
TMEM114	0.0
TMEM115	0.00014680008634325225
TMEM119	2.066118082160147e-05
TMEM120A	1.4029063026939293e-05
TMEM120B	0.00012763145931986143
TMEM121	1.8461480936011856e-05
TMEM123	3.4839164980946624e-06
TMEM126B	2.5179580727518296e-05
TMEM128	0.00021830338417826942
TMEM129	0.0
TMEM130	2.116112657820374e-06
TMEM131	3.577967291869074e-08
TMEM132A	4.548470998074507e-06
TMEM135	0.0
TMEM138	0.0
TMEM139	2.931720980064273e-05
TMEM140	0.00011557987206116697
TMEM141	5.508854191739054e-09
TMEM143	1.937064233875062e-06
TMEM144	3.2710464779375127e-07
TMEM147	0.0001676239349002557
TMEM14A	7.553786995969176e-05
TMEM14B	0.0023091219884778386
TMEM14C	7.150565123738043e-05
TMEM150A	1.387579462665452e-06
TMEM150C	0.0
TMEM154	5.681257618503835e-06
TMEM159	1.6722466064985404e-06
TMEM160	2.8181567575079755e-06
TMEM161A	2.132183475420606e-09
TMEM165	5.392429497774679e-06
TMEM167A	2.36364601354304e-09
TMEM167B	2.41152926850912e-05
TMEM168	0.0
TMEM17	0.00013434842878686196
TMEM170A	0.0
TMEM171	0.0
TMEM173	1.8176557626799872e-05
TMEM174	1.1616264881140339e-05
TMEM176A	0.00011584317465507519
TMEM176B	0.0
TMEM179B	9.128861082816409e-05
TMEM18	2.7006531398177023e-09
TMEM182	1.3700311375007413e-06
TMEM183A	0.0
TMEM184A	0.0
TMEM184C	0.0
TMEM186	0.0
TMEM187	5.2007589567943755e-06
TMEM189	5.041233096467158e-08
TMEM189-UBE2V1	1.1641545588140115e-05
TMEM19	4.771287645229805e-05
TMEM190	5.845274694415367e-06
TMEM196	0.0
TMEM199	1.3796637146329699e-05
TMEM200A	2.612367297619245e-07
TMEM201	1.3916677045059766e-05
TMEM203	3.24031922172416e-05
TMEM204	0.0
TMEM205	3.427454582927418e-06
TMEM207	3.062117755384203e-06
TMEM208	1.3221798919101779e-05
TMEM213	1.8372832202635332e-06
TMEM214	1.4423473352960306e-06
TMEM216	1.3855453817658859e-05
TMEM218	0.00020518833553978059
TMEM219	6.8114917635995145e-09
TMEM22	4.764776914142033e-08
TMEM220	4.159116998943384e-07
TMEM222	4.4909909097723085e-05
TMEM223	0.0
TMEM225B	0.0
TMEM229B	3.284156858919286e-05
TMEM230	5.563675818414683e-06
TMEM231	9.719141848319348e-06
TMEM234	4.33419188633211e-06
TMEM236	1.820069604009383e-07
TMEM237	0.0005086001035552527
TMEM239	0.00022243827240844664
TMEM241	1.1912053484914234e-06
TMEM242	0.00012716152442242198
TMEM243	2.6425194926103537e-05
TMEM246	0.0
TMEM248	7.819778241436161e-06
TMEM25	2.0876581617641017e-06
TMEM252	7.10396488034787e-07
TMEM253	9.36337035035531e-08
TMEM254	2.1710487123865507e-05
TMEM255B	3.235122878673606e-07
TMEM256	1.1182064404935473e-05
TMEM258	5.136090647964184e-06
TMEM259	0.0
TMEM262	2.518737132538124e-06
TMEM266	4.575088481484678e-07
TMEM267	5.778754398568192e-07
TMEM268	0.0
TMEM30A	0.0009206362910237951
TMEM30B	0.0001362914789314249
TMEM30CP	2.627081016538419e-05
TMEM31	0.0010552449854725726
TMEM33	3.993098649928099e-06
TMEM35A	2.072295395554678e-05
TMEM37	3.6477839369689708e-06
TMEM38B	0.0
TMEM39B	0.0001053918977813881
TMEM41A	5.433665971888234e-06
TMEM42	0.0002690168617313167
TMEM43	9.52617939756995e-06
TMEM44	1.98342299746941e-06
TMEM45A	6.821585052395344e-07
TMEM45B	3.534076266232403e-05
TMEM47	2.4490058416091836e-06
TMEM48	0.0
TMEM50A	0.00012405117638826467
TMEM50B	9.926481905621493e-06
TMEM51	4.030001315807047e-05
TMEM52	0.0
TMEM52B	5.6756099939762835e-05
TMEM54	2.8054030512742475e-05
TMEM57	0.0
TMEM59	0.0
TMEM60	0.0002548690161150067
TMEM62	0.00011081827302117363
TMEM63A	0.0
TMEM63B	0.0
TMEM65	2.0954599762945725e-05
TMEM66	1.417339087218456e-06
TMEM67	1.889179143858124e-05
TMEM69	1.2967137636526441e-07
TMEM70	9.017908014331268e-07
TMEM71	1.1945504443180388e-06
TMEM72	6.918435473829153e-06
TMEM74	5.88356608195648e-07
TMEM74B	0.0
TMEM79	8.56653364439672e-05
TMEM80	0.00012790004109134248
TMEM82	4.548671262718427e-08
TMEM86A	4.1113111926773274e-05
TMEM86B	0.0003516631560188096
TMEM88	7.428722704150684e-06
TMEM8A	1.383006479697116e-07
TMEM8B	9.75835818801911e-08
TMEM9	1.4539371982626497e-05
TMEM90B	0.0
TMEM91	0.0
TMEM92	8.333441855332565e-07
TMEM95	2.2627159933377837e-07
TMEM97	0.00011260005362674822
TMEM98	5.932671152277093e-06
TMEM9B	3.795050000512216e-07
TMEPAI	0.0
TMF1	3.6356842975865336e-05
TMIE	0.00010314305035666816
TMIGD2	0.0
TMIGD3	2.1807142175016027e-06
TMOD1	1.8511205494773408e-06
TMOD2	0.0
TMOD3	1.3567762497577116e-06
TMOD4	2.8443506863058503e-06
TMPO	2.811831640451332e-05
TMPPE	3.3677470450536454e-05
TMPRSS11A	0.0
TMPRSS11B	0.0
TMPRSS11D	2.1092198040639624e-07
TMPRSS11E	0.0
TMPRSS2	4.37531150212717e-05
TMPRSS3	8.98198712153142e-06
TMPRSS4	9.151012936931163e-06
TMPRSS6	4.674251122072365e-07
TMP_LOCUS_29	0.0
TMP_LOCUS_54	7.118016667927589e-08
TMSB10	4.4877265537794434e-06
TMSB4X	9.790270918940448e-05
TMSB4Y	4.18888032033326e-06
TMSL1	0.0
TMSL4	0.0
TMTC1	0.0
TMTC3	0.0
TMUB1	2.4874109888634715e-06
TMUB2	1.8064986441514967e-05
TMX1	2.493260532153279e-05
TMX2	0.0006806801398808658
TMX3	0.0
TMX4	0.0
TNC	0.00011752065098308016
TNF	0.0020843372548440824
TNFAIP1	4.58628600127673e-05
TNFAIP2	1.0391111497968416e-06
TNFAIP3	0.0002280298893434411
TNFAIP6	1.095914975179579e-05
TNFAIP8	6.50834977117493e-05
TNFAIP8L1	3.1701929971791564e-06
TNFAIP8L2	0.0
TNFAIP8L3	1.731641021984587e-07
TNFRSF10A	2.5893390037943764e-05
TNFRSF10B	3.722226123880857e-05
TNFRSF10C	6.624752247835475e-05
TNFRSF10D	4.8877489414035706e-05
TNFRSF11A	3.4102621388485825e-05
TNFRSF11B	2.259994314686656e-06
TNFRSF12A	1.3271356991955906e-05
TNFRSF13B	3.527519984359867e-05
TNFRSF13C	5.013776504725617e-07
TNFRSF14	9.54091750941594e-05
TNFRSF17	1.8937205029412846e-05
TNFRSF18	8.137477071247742e-05
TNFRSF19	1.765127586166188e-05
TNFRSF1A	0.0006597760662573354
TNFRSF1B	3.991238921299434e-05
TNFRSF21	4.779738259265121e-06
TNFRSF25	4.3147120174595386e-07
TNFRSF4	3.0993600771939975e-06
TNFRSF6B	1.3438664185976572e-06
TNFRSF8	1.5429814704315235e-05
TNFRSF9	0.0001111989923290637
TNFSF10	7.490690366120316e-05
TNFSF11	0.00029756195287630537
TNFSF12	1.77699708833906e-05
TNFSF13	1.0558955171965424e-05
TNFSF13B	6.656459418434625e-06
TNFSF14	0.0002516941182751316
TNFSF15	5.603918627496212e-06
TNFSF18	1.0378123511177565e-07
TNFSF4	0.0
TNFSF8	5.057699240862117e-07
TNFSF9	9.110443743026825e-06
TNIK	0.0001549167651543759
TNIP1	0.0004320935328619177
TNIP2	6.217917805505733e-06
TNIP3	1.8474455303643684e-05
TNK1	5.538687703159359e-06
TNK2	0.00046720090511577354
TNKS	0.0002500168878224656
TNKS1BP1	7.068412284404829e-06
TNKS2	3.70948883317081e-05
TNLG4A	0.0
TNMD	1.3084975143722905e-05
TNN	8.574792378212383e-08
TNNC1	7.703611157271455e-06
TNNC2	6.1606341572857585e-06
TNNI1	0.00018991139745488424
TNNI2	6.32988884506688e-05
TNNI3	0.00024045429147902996
TNNI3K	2.7110189483756588e-06
TNNT1	0.0004035514027787241
TNNT2	1.6888986751268817e-05
TNNT3	1.1073965579522833e-05
TNP1	4.324928041633909e-07
TNP2	1.1483876750331786e-05
TNPO1	0.00011180337676248273
TNPO2	8.787216585209916e-05
TNPO3	0.00013631514417371276
TNR	7.173614739819825e-05
TNRC18	0.0
TNRC4	2.26284499011484e-06
TNRC6A	1.1075618273743886e-05
TNRC6B	7.063617085787983e-06
TNRC6C	5.700331528087353e-07
TNS1	5.218744601366041e-06
TNS2	0.0012064228741375332
TNS3	1.1713283617917589e-07
TNS4	5.537927027818636e-05
TNXB	2.7890022502245014e-05
TOB1	8.37714225483878e-05
TOB2	9.432137278103804e-06
TOE1	2.973428475637976e-05
TOLLIP	0.0003455372137905871
TOM1	2.1639318446952117e-05
TOM1L1	0.00033955278089637064
TOM1L2	2.516267667345748e-06
TOM7	0.0
TOMM20	9.052655640821949e-05
TOMM20L	3.00975803699155e-06
TOMM22	3.579727336621047e-05
TOMM34	8.694103029316556e-06
TOMM40	7.315184447940713e-06
TOMM40L	4.1684901601524607e-07
TOMM5	0.0
TOMM6	3.0184439979386628e-05
TOMM7	2.4080694677518834e-06
TOMM70	1.0164431032540873e-05
TOMM70A	1.022362668641009e-08
TONSL	5.271194611974829e-06
TOP1	7.468486615405125e-05
TOP2A	0.0001730521372913741
TOP2B	1.5019649508669562e-05
TOP3A	2.0260241614857366e-05
TOP3B	5.089840475094503e-05
TOP6BL	0.0
TOPBP1	0.00025937546401430116
TOPORS	3.241199829759975e-05
TOR1A	0.00010223147178959669
TOR1AIP1	0.00012082478245417837
TOR1AIP2	6.42845796854372e-06
TOR1B	5.302335680184e-07
TOR2A	2.127472833629014e-06
TOR3A	0.0
TOX	1.5814236008552247e-06
TOX2	2.6830519623410512e-05
TOX3	1.7598768270529276e-05
TOX4	1.4538107069695707e-05
TP53	0.016394247222012926
TP53AIP1	9.381318818812328e-07
TP53AP1	0.0
TP53BP1	0.0003918147140591302
TP53BP2	0.0010426799055378124
TP53I11	0.0
TP53I13	8.182737961263469e-08
TP53I3	1.111938351124935e-06
TP53INP1	7.531397691655719e-06
TP53INP2	2.4060745987210496e-06
TP53RK	6.439090851610394e-05
TP53TG5	0.0
TP63	0.0005914905934573687
TP73	0.0003412704441895671
TPBG	0.0
TPCN1	0.0
TPCN2	6.677417505485855e-06
TPD52	3.048267234051473e-06
TPD52L1	2.8796484436257937e-05
TPD52L2	1.0922110458349676e-05
TPD52L3	2.4345550061879392e-06
TPGS1	0.0
TPGS2	5.4940199752348206e-05
TPH1	4.3921972049044005e-06
TPH2	5.386259732432491e-07
TPI1	9.861157210701814e-05
TPK1	4.813868517174224e-06
TPM1	0.00023877883834305495
TPM2	0.000121617983941789
TPM3	0.0004118601719880636
TPM4	6.561778079013313e-05
TPO	2.8083265831353575e-05
TPP1	1.816033819993742e-05
TPP2	5.69501324880999e-07
TPPP	5.820776562828031e-07
TPPP2	7.020763018934791e-09
TPPP3	0.0
TPR	0.00015341515052418183
TPRA1	2.011336509246878e-07
TPRG1	9.801131322957974e-06
TPRKB	1.4693793936435371e-05
TPRN	3.5946676827752824e-06
TPRX1	8.40185604570943e-06
TPSAB1	0.0
TPSB2	2.994045345059088e-07
TPSG1	1.4577353721722604e-08
TPST1	3.488139945416394e-06
TPST2	2.490615156442703e-06
TPT1	7.070080857704718e-05
TPT1P8	1.950213552784437e-07
TPTE	0.0001202600489444583
TPTE2	0.0
TPTEP2-CSNK1E	1.9821036699773922e-07
TPX2	4.306554947985473e-05
TRA	9.481460384214451e-06
TRA1	6.746977399863233e-05
TRA2A	2.523313779938859e-05
TRA2B	0.00026020053545015214
TRA@	0.00010534053940755967
TRAC	0.00012996154450631587
TRADD	0.0002283740913247267
TRAF1	0.001966353578752747
TRAF2	0.008054864699540382
TRAF3	0.0007051361645306869
TRAF3IP1	0.00014777884397600954
TRAF3IP2	3.9025959976521405e-05
TRAF3IP3	0.00015318844311997085
TRAF4	0.00072696666539497
TRAF5	0.00025831053293718433
TRAF6	0.0033874788985870682
TRAF7	1.1264859436291319e-06
TRAFD1	2.2634105361545357e-07
TRAFIP10	1.3795742993436198e-06
TRAFIP20	1.3795742993436198e-06
TRAIP	6.302436569797537e-05
TRAK1	6.15259416990373e-06
TRAK2	1.1156051542191447e-05
TRAM1	7.191484964760729e-05
TRAM1L1	3.261632456877401e-05
TRAM2	6.006820197839648e-07
TRAP1	0.0004842908346025896
TRAPPC1	1.7727221868141895e-05
TRAPPC10	1.870625255135886e-05
TRAPPC11	3.3925590303046402e-06
TRAPPC12	1.4438223164252716e-05
TRAPPC13	1.925621105696501e-06
TRAPPC2	6.404069860162111e-05
TRAPPC2B	0.00017198086888933178
TRAPPC2L	0.0001491668956581005
TRAPPC3	3.685828213089587e-05
TRAPPC3L	1.4349240910385283e-07
TRAPPC4	5.9472745304504225e-05
TRAPPC5	4.46541867010363e-05
TRAPPC6A	0.0002527374225033703
TRAPPC6B	6.243236726668809e-05
TRAPPC8	9.202736875935695e-09
TRAPPC9	2.28384619846485e-05
TRARG1	0.0012317819887622072
TRAT1	4.997802449619271e-06
TRAV19	3.1375966428543e-06
TRAV24	0.0
TRAV29DV5	1.0714034270016708e-05
TRAV3	7.973063750955108e-06
TRAV4	0.00010534053940755967
TRAV8-4	3.1375966428543e-06
TRB	6.592942209090318e-05
TRBC1	2.303881348323248e-05
TRBC2	0.00010534053940755967
TRBV12-3	4.044257231698468e-06
TRBV28	0.0
TRBV3-1	0.0
TRBV7-9	4.044257231698468e-06
TRD	0.00010534053940755967
TRDMT1	0.00011359030395647697
TRDN	7.841743115682362e-06
TREH	0.0
TREM1	0.0
TREM2	1.7600053862953642e-05
TREML1	4.050877656755174e-07
TREML2	0.0
TREML4	0.0
TRERF1	6.460967477910439e-07
TREX1	0.00039255295146654146
TREX2	4.059488766995783e-06
TRFP	0.0
TRG	0.0
TRGC1	0.0
TRGC2	0.0
TRGV9	0.0
TRH	1.4310797353441813e-05
TRHDE	1.4850293232828274e-06
TRHR	4.757465155200128e-05
TRIAP1	0.0001365446846788374
TRIB1	7.70853330615968e-06
TRIB2	9.573545178641297e-06
TRIB3	0.0003237474390058775
TRIL	0.0
TRIM10	6.410529774602196e-06
TRIM11	2.2913152406654907e-06
TRIM13	7.81651390038083e-06
TRIM14	2.2331972650318885e-05
TRIM15	0.00011283930127058264
TRIM16	3.6273508373713063e-06
TRIM17	3.239315228699894e-05
TRIM2	4.4752493143114703e-05
TRIM21	0.00029244035807355853
TRIM22	1.614350497264406e-05
TRIM23	0.0008304107955463911
TRIM24	0.00011645227848150592
TRIM25	0.00020972369453483588
TRIM26	1.6345623316173057e-05
TRIM27	0.0031538908660596293
TRIM28	0.0009741253105335171
TRIM29	0.0003506771311980159
TRIM3	5.260083299103515e-05
TRIM31	6.901043692443316e-06
TRIM32	0.0004157262522350991
TRIM33	2.679852894021156e-06
TRIM34	5.831483206750821e-06
TRIM35	6.861646097709736e-05
TRIM36	2.3165388366336004e-05
TRIM37	0.00014280983550459287
TRIM38	0.00013509836243713328
TRIM39	0.0002979658881495438
TRIM4	5.19420126671404e-08
TRIM40	7.672677057875058e-09
TRIM41	0.0006033593742411949
TRIM42	0.0002548118057766761
TRIM43	2.9235769277029553e-06
TRIM44	7.74513897351989e-06
TRIM45	7.95956791579909e-06
TRIM46	2.3901447389852504e-05
TRIM47	7.724850898477162e-07
TRIM48	0.0
TRIM49	1.7191593587755924e-06
TRIM49C	2.6853641656219204e-07
TRIM5	5.7199519715523634e-05
TRIM50	2.2883243181387287e-05
TRIM51	1.4218771966082325e-06
TRIM52	1.2951948561963366e-06
TRIM54	0.0011777238108525018
TRIM55	1.5861823009434792e-05
TRIM56	3.1192975115569363e-06
TRIM59	3.078305888263427e-05
TRIM6	2.5531270937138594e-07
TRIM60	0.0
TRIM62	8.719813203090331e-06
TRIM63	9.987293912070489e-05
TRIM65	8.034195426226007e-07
TRIM66	4.222572292518117e-08
TRIM68	5.466510489945146e-06
TRIM69	0.00038434269926607807
TRIM7	0.00016228444478050722
TRIM71	5.1025022409055455e-06
TRIM72	1.1040827367804391e-05
TRIM73	2.0581667824731294e-05
TRIM74	3.6715849792093463e-06
TRIM8	8.951868304332088e-05
TRIM9	2.9187394816864854e-05
TRIML1	1.818958783072874e-08
TRIML2	0.0001585641345565158
TRIO	6.634078699811455e-05
TRIOBP	8.68078427993327e-07
TRIP10	0.0004988235493798933
TRIP11	1.5837205194573508e-06
TRIP12	0.0002475214933350056
TRIP13	0.0016731793765612792
TRIP4	2.6646836324609882e-05
TRIP6	0.0012279835752993
TRIR	0.0
TRIT1	1.4229243048584169e-06
TRMO	7.994495165819722e-09
TRMT1	1.0775251953899018e-06
TRMT10A	8.409323571797361e-08
TRMT10B	3.3489883385917973e-07
TRMT10C	0.00010534053940755967
TRMT11	1.550190180021197e-07
TRMT112	8.49480573092189e-05
TRMT12	2.6675508253087083e-06
TRMT2A	2.767664619009151e-05
TRMT2B	0.0
TRMT6	1.6560370424920076e-06
TRMT61A	1.012447780596236e-06
TRMT61B	4.565823482700755e-06
TRNAU1AP	0.0
TRNP1	2.5418741176445645e-09
TRNT1	0.0
TRO	3.0254593328191785e-07
TROAP	1.3925389246909463e-05
TROVE2	1.4406684562964047e-07
TRP7	0.0
TRPA1	1.1291357566289682e-07
TRPC1	4.606414937193456e-05
TRPC3	0.0001263558463614871
TRPC4	1.5112231705050927e-05
TRPC4AP	6.573063200839047e-07
TRPC5	1.528889666329393e-05
TRPC6	9.089979951403843e-05
TRPC7	2.7591723845132037e-06
TRPM1	0.0
TRPM2	0.0
TRPM4	0.0
TRPM5	0.0
TRPM6	0.0
TRPM7	0.00010690309243851633
TRPM8	0.00010604454960291383
TRPS1	4.9326211596775044e-08
TRPT1	0.0
TRPV1	0.0001477948022019464
TRPV2	0.00010537640978472887
TRPV3	0.0
TRPV4	0.0001552303058393499
TRPV5	8.774032257243571e-06
TRPV6	2.68520417123139e-05
TRRAP	0.0001195538512272531
TRUB1	0.0
TRUB2	5.524968474952489e-07
TSACC	2.1282214524101847e-06
TSC1	0.0005973721185652916
TSC1-PDGFRB	3.510348141389037e-08
TSC2	0.0006045813471258064
TSC22D1	0.00012180415356201388
TSC22D2	8.902844113807413e-08
TSC22D3	5.083353617326342e-05
TSC22D4	0.0005409761969854025
TSEN15	0.00010296203242859161
TSEN2	2.442091696140026e-06
TSEN34	1.822841656158421e-07
TSEN54	1.7124362488559098e-05
TSFM	1.1017232678785522e-05
TSG101	0.001535104884050218
TSGA10	9.433600039414367e-05
TSGA10IP	0.00030086928718990364
TSGA13	0.0
TSHB	1.346089245911423e-05
TSHR	2.6952715936495877e-05
TSHZ1	0.0
TSHZ2	1.2767455219264229e-05
TSHZ3	3.977859712280723e-05
TSKS	3.903641534339067e-06
TSKU	3.5968730771671694e-08
TSLP	3.885016322118437e-06
TSN	8.003281538124109e-05
TSNARE1	9.566401036056177e-05
TSNAX	0.0002815280108137959
TSNAX-DISC1	0.0
TSNAXIP1	9.796600995733398e-07
TSPAN1	2.6159778937219653e-06
TSPAN12	1.2678335175872396e-05
TSPAN14	0.0
TSPAN15	3.506205864135046e-06
TSPAN18	3.2580580243516817e-06
TSPAN2	9.587880202513995e-05
TSPAN3	3.1762150066101324e-06
TSPAN31	8.911753822286522e-08
TSPAN33	4.42314332676271e-05
TSPAN4	9.438798065614367e-05
TSPAN5	8.663496344372476e-07
TSPAN6	6.902084083749762e-07
TSPAN7	4.378526781475108e-05
TSPAN8	1.8561041827123426e-07
TSPO	7.813681187603308e-05
TSPO2	6.429790617237359e-05
TSPOAP1	6.346189736092299e-05
TSPY1	1.8522334041376282e-07
TSPY10	6.875880448686009e-08
TSPY2	0.0
TSPY3	6.875880448686009e-08
TSPYL	0.0
TSPYL1	1.946669089068335e-05
TSPYL2	7.579667482834066e-05
TSPYL4	2.4088304972263365e-05
TSPYL6	3.1647708679355344e-06
TSR1	6.0866764853604256e-05
TSR2	0.00014498729489683334
TSSC4	1.3103525667174756e-05
TSSK1	1.3474867211381392e-07
TSSK1B	6.0587994725420815e-05
TSSK2	5.4533194275452186e-05
TSSK3	0.00025285696737440154
TSSK4	1.227695983522359e-06
TSSK6	1.5982246561887809e-06
TST	3.7275215817299204e-05
TSTA3	1.6089615011492758e-08
TSTD2	1.2181056387383834e-05
TTBK1	1.3693285213171433e-06
TTBK2	1.55693782282357e-05
TTC1	0.00015015122381336065
TTC12	4.59128590290993e-07
TTC14	1.8992537398275484e-06
TTC17	5.993431700888901e-07
TTC19	0.00010115101679610812
TTC21A	8.248171559557617e-07
TTC21B	2.6363540009694416e-05
TTC23	0.0003050357834822424
TTC23L	9.099344851453732e-06
TTC25	1.7478392360481552e-05
TTC26	1.2147500744137819e-06
TTC27	1.9004313210272197e-10
TTC28	8.881405475025642e-07
TTC29	0.0
TTC3	1.0136461343714752e-05
TTC30A	3.401350456015323e-08
TTC30B	1.2147500744137819e-06
TTC32	2.886272424972375e-06
TTC33	1.0558752234821336e-06
TTC35	0.00010534053940755967
TTC37	1.6834994092967627e-05
TTC38	3.168350336541132e-08
TTC39A	0.0
TTC39B	8.834582474621016e-07
TTC4	0.00013588047038440746
TTC5	6.698695661741366e-06
TTC7B	0.00011523383748253222
TTC8	4.74909792875743e-06
TTC9B	0.0
TTC9C	3.1495794684774104e-05
TTF1	0.00018730373120784679
TTF2	3.748613142234738e-05
TTI1	4.34668215020287e-07
TTK	1.0565106595028797e-05
TTLL1	3.6034793045317006e-06
TTLL10	6.55084778310577e-06
TTLL12	8.864757451523042e-07
TTLL3	1.5569495240693713e-07
TTLL4	0.0
TTLL5	2.491907492501354e-07
TTLL6	0.0
TTLL7	2.0730942927262045e-07
TTMP	1.0743803299528938e-06
TTN	0.0003017454368333814
TTPA	0.00018849524438407242
TTPAL	0.0
TTR	0.00015477569066629326
TTRAP	1.7875290322537333e-06
TTYH1	0.0
TTYH2	3.4579440647715637e-06
TTYH3	4.108513700374331e-05
TUB	1.579510286160646e-05
TUBA1A	0.0008517849517625648
TUBA1B	0.00040361642632020037
TUBA1C	4.113127722574207e-05
TUBA3C	2.3649668647612606e-06
TUBA3D	3.9802071539848945e-05
TUBA3E	1.956455238522817e-05
TUBA4	0.0
TUBA4A	0.0007718853842280356
TUBA4B	4.85834836595383e-07
TUBA8	2.2206540861288496e-05
TUBAL3	9.105393207486446e-06
TUBB	0.0005560485387295282
TUBB1	6.366633633495554e-05
TUBB2A	0.00019175666045911273
TUBB2B	7.267319208773274e-05
TUBB2C	4.473599440161063e-06
TUBB3	0.0004677936763052398
TUBB4	1.6379085810594887e-07
TUBB4A	0.00042721422572636136
TUBB4B	0.00039896170213620023
TUBB6	2.0985534736452278e-05
TUBB8	4.402034150622702e-06
TUBB8B	1.014098993549838e-06
TUBG1	0.00013143265727881898
TUBG2	2.85219559372999e-06
TUBGCP2	1.5675745674924573e-05
TUBGCP3	1.1322215787836306e-05
TUBGCP4	0.0003964595528812081
TUBGCP5	1.2810614474043734e-05
TUBGCP6	0.0
TUFM	0.00040470294616917616
TUFT1	1.0320464618126658e-05
TULP1	2.660138547612443e-07
TULP2	3.2973561988060553e-06
TULP3	0.00023958158064392947
TULP4	7.496821014124528e-06
TUSC2	3.368705327017589e-07
TUSC3	1.095151495561813e-05
TUT1	3.337021356861658e-07
TUT4	1.2626792082985917e-05
TUT7	1.8584534115013e-05
TVP23A	4.039633172069035e-07
TVP23B	1.850071034824625e-05
